,account_id,district_id,frequency,start_date,end_date
1570,68,37,"""POPLATEK PO OBRATU""",941220,1007289
1571,1417,75,"""POPLATEK MESICNE""",941220,1007289
1572,3643,1,"""POPLATEK MESICNE""",941222,1007259
1573,10728,71,"""POPLATEK MESICNE""",941223,1007289
1574,2384,40,"""POPLATEK MESICNE""",941223,1007289
1575,1835,74,"""POPLATEK MESICNE""",941224,1007289
1576,3621,32,"""POPLATEK MESICNE""",941225,1007289
1577,1394,32,"""POPLATEK MESICNE""",941227,1007289
1578,3006,64,"""POPLATEK MESICNE""",950101,1007289
1579,2322,33,"""POPLATEK MESICNE""",950102,1007289
1580,1331,59,"""POPLATEK MESICNE""",950103,1007289
1581,2355,1,"""POPLATEK MESICNE""",950103,1007289
1582,3482,70,"""POPLATEK MESICNE""",950103,1007289
1583,4503,50,"""POPLATEK MESICNE""",950103,1007289
1584,2077,29,"""POPLATEK MESICNE""",950104,1007289
1585,685,37,"""POPLATEK TYDNE""",950104,1007289
1586,2163,17,"""POPLATEK MESICNE""",950105,1007289
1587,2239,25,"""POPLATEK MESICNE""",950105,1007289
1588,1706,1,"""POPLATEK MESICNE""",950105,1007289
1589,7795,64,"""POPLATEK MESICNE""",950105,1007289
1590,3128,1,"""POPLATEK MESICNE""",950106,1007289
1591,2978,74,"""POPLATEK MESICNE""",950106,1007289
1592,3141,1,"""POPLATEK TYDNE""",950106,1007289
1593,3250,1,"""POPLATEK MESICNE""",950106,1007289
1594,1955,49,"""POPLATEK MESICNE""",950107,1007289
1595,5650,10,"""POPLATEK PO OBRATU""",950108,1007289
1596,3641,7,"""POPLATEK MESICNE""",950109,1007289
1597,2923,43,"""POPLATEK MESICNE""",950110,1007289
1598,8092,54,"""POPLATEK MESICNE""",950111,1007289
1599,2421,18,"""POPLATEK MESICNE""",950111,1007289
1600,1437,50,"""POPLATEK MESICNE""",950113,1007289
1601,756,65,"""POPLATEK MESICNE""",950113,1007181
1602,3244,56,"""POPLATEK MESICNE""",950114,1007289
1603,10630,41,"""POPLATEK MESICNE""",950115,1007289
1604,3981,23,"""POPLATEK MESICNE""",950115,1007289
1605,3812,72,"""POPLATEK MESICNE""",950116,1007289
1606,4368,1,"""POPLATEK MESICNE""",950116,1007265
1607,2729,40,"""POPLATEK MESICNE""",950116,1007289
1608,2446,3,"""POPLATEK MESICNE""",950116,1007289
1609,839,16,"""POPLATEK MESICNE""",950117,1007289
1610,1625,1,"""POPLATEK MESICNE""",950117,1007289
1611,2563,48,"""POPLATEK MESICNE""",950117,1007289
1612,1414,58,"""POPLATEK MESICNE""",950117,1007289
1613,7562,72,"""POPLATEK TYDNE""",950117,1007289
1614,2185,67,"""POPLATEK MESICNE""",950118,1007289
1615,1446,57,"""POPLATEK MESICNE""",950118,1007289
1616,915,72,"""POPLATEK MESICNE""",950118,1007289
1617,3777,70,"""POPLATEK MESICNE""",950119,1007289
1618,2414,1,"""POPLATEK MESICNE""",950119,1007289
1619,9814,64,"""POPLATEK TYDNE""",950119,1007289
1620,2681,28,"""POPLATEK MESICNE""",950119,1007289
1621,484,1,"""POPLATEK MESICNE""",950120,1007289
1622,217,77,"""POPLATEK MESICNE""",950120,1007289
1623,9030,72,"""POPLATEK MESICNE""",950121,1007289
1624,2352,70,"""POPLATEK MESICNE""",950121,1007289
1625,1526,52,"""POPLATEK MESICNE""",950122,1007289
1626,3841,8,"""POPLATEK MESICNE""",950122,1007289
1627,270,27,"""POPLATEK MESICNE""",950123,1007289
1628,1914,27,"""POPLATEK MESICNE""",950124,1007289
1629,2054,1,"""POPLATEK MESICNE""",950124,1007289
1630,2111,42,"""POPLATEK TYDNE""",950125,1007289
1631,1769,39,"""POPLATEK MESICNE""",950125,1007289
1632,2663,64,"""POPLATEK MESICNE""",950125,1007289
1633,4103,38,"""POPLATEK MESICNE""",950125,1007289
1634,5735,52,"""POPLATEK MESICNE""",950125,1007289
1635,3362,73,"""POPLATEK MESICNE""",950125,1007289
1636,2755,20,"""POPLATEK MESICNE""",950126,1007289
1637,3235,8,"""POPLATEK MESICNE""",950126,1007289
1638,795,25,"""POPLATEK MESICNE""",950127,1007289
1639,1548,47,"""POPLATEK MESICNE""",950127,1007289
1640,650,3,"""POPLATEK MESICNE""",950128,1007289
1641,11042,72,"""POPLATEK MESICNE""",950129,1007289
1642,3421,31,"""POPLATEK MESICNE""",950201,1007289
1643,1112,48,"""POPLATEK MESICNE""",950203,1007289
1644,3583,40,"""POPLATEK MESICNE""",950203,1007289
1645,4001,54,"""POPLATEK MESICNE""",950204,1007273
1646,393,46,"""POPLATEK MESICNE""",950204,1007289
1647,2718,29,"""POPLATEK MESICNE""",950205,1007289
1648,1496,57,"""POPLATEK MESICNE""",950205,1007289
1649,2968,15,"""POPLATEK MESICNE""",950205,1007289
1650,1889,59,"""POPLATEK MESICNE""",950206,1007289
1651,789,39,"""POPLATEK MESICNE""",950206,1007289
1652,7614,62,"""POPLATEK MESICNE""",950208,1007289
1653,8159,26,"""POPLATEK MESICNE""",950208,1007289
1654,2151,38,"""POPLATEK MESICNE""",950208,1007289
1655,3865,50,"""POPLATEK MESICNE""",950209,1007289
1656,4109,54,"""POPLATEK MESICNE""",950209,1007289
1657,515,57,"""POPLATEK MESICNE""",950209,1007289
1658,3817,70,"""POPLATEK MESICNE""",950210,1007289
1659,2268,1,"""POPLATEK MESICNE""",950211,1007289
1660,388,59,"""POPLATEK MESICNE""",950211,1007289
1661,3623,59,"""POPLATEK MESICNE""",950212,1007289
1662,1967,26,"""POPLATEK TYDNE""",950213,1007289
1663,4727,2,"""POPLATEK MESICNE""",950213,1007289
1664,3466,64,"""POPLATEK MESICNE""",950216,1007289
1665,3297,53,"""POPLATEK MESICNE""",950217,1007289
1666,607,16,"""POPLATEK MESICNE""",950217,1007289
1667,1858,72,"""POPLATEK MESICNE""",950218,1007289
1668,3978,59,"""POPLATEK MESICNE""",950218,1007289
1669,70,8,"""POPLATEK MESICNE""",950218,1007289
1670,781,33,"""POPLATEK MESICNE""",950219,1007289
1671,10884,65,"""POPLATEK MESICNE""",950220,1007289
1672,2688,72,"""POPLATEK MESICNE""",950220,1007289
1673,1772,31,"""POPLATEK TYDNE""",950220,1007289
1674,2490,22,"""POPLATEK MESICNE""",950221,1007289
1675,2047,20,"""POPLATEK MESICNE""",950221,1007289
1676,3839,1,"""POPLATEK MESICNE""",950221,1007289
1677,1633,51,"""POPLATEK MESICNE""",950222,1007289
1678,763,1,"""POPLATEK MESICNE""",950223,1007289
1679,4161,1,"""POPLATEK MESICNE""",950223,1007289
1680,2431,74,"""POPLATEK MESICNE""",950223,1007289
1681,3753,28,"""POPLATEK MESICNE""",950224,1007289
1682,1778,15,"""POPLATEK MESICNE""",950225,1007289
1683,2911,33,"""POPLATEK MESICNE""",950225,1007289
1684,3710,1,"""POPLATEK MESICNE""",950225,1007289
1685,1702,56,"""POPLATEK MESICNE""",950227,1007289
1686,3737,34,"""POPLATEK MESICNE""",950301,1007289
1687,190,74,"""POPLATEK MESICNE""",950302,1007289
1688,2865,1,"""POPLATEK MESICNE""",950303,1007289
1689,3014,75,"""POPLATEK TYDNE""",950303,1007289
1690,2680,46,"""POPLATEK MESICNE""",950303,1007289
1691,1129,35,"""POPLATEK MESICNE""",950303,1007289
1692,3233,31,"""POPLATEK MESICNE""",950303,1007289
1693,1287,35,"""POPLATEK MESICNE""",950304,1007289
1694,9897,1,"""POPLATEK MESICNE""",950304,1007289
1695,30,36,"""POPLATEK MESICNE""",950304,1007288
1696,2367,28,"""POPLATEK MESICNE""",950304,1007289
1697,3826,34,"""POPLATEK MESICNE""",950305,1007289
1698,376,25,"""POPLATEK MESICNE""",950305,1007289
1699,1108,26,"""POPLATEK MESICNE""",950309,1007289
1700,108,53,"""POPLATEK MESICNE""",950310,1007289
1701,1802,75,"""POPLATEK MESICNE""",950310,1007289
1702,3230,1,"""POPLATEK MESICNE""",950311,1007289
1703,3989,19,"""POPLATEK MESICNE""",950311,1007289
1704,2723,75,"""POPLATEK MESICNE""",950312,1007289
1705,7859,52,"""POPLATEK MESICNE""",950314,1007289
1706,7606,21,"""POPLATEK MESICNE""",950315,1007289
1707,158,37,"""POPLATEK MESICNE""",950315,1007289
1708,6397,48,"""POPLATEK MESICNE""",950315,1007289
1709,150,73,"""POPLATEK MESICNE""",950316,1007289
1710,3402,76,"""POPLATEK TYDNE""",950316,1007289
1711,2810,66,"""POPLATEK MESICNE""",950316,1007289
1712,586,54,"""POPLATEK MESICNE""",950316,1007289
1713,1261,52,"""POPLATEK MESICNE""",950318,1007289
1714,2856,25,"""POPLATEK MESICNE""",950318,1007289
1715,288,25,"""POPLATEK MESICNE""",950318,1007289
1716,3750,77,"""POPLATEK MESICNE""",950318,1007289
1717,1174,70,"""POPLATEK MESICNE""",950321,1007289
1718,1306,1,"""POPLATEK MESICNE""",950322,1007289
1719,5541,43,"""POPLATEK MESICNE""",950324,1007289
1720,1,18,"""POPLATEK MESICNE""",950324,1007289
1721,981,66,"""POPLATEK MESICNE""",950325,1007289
1722,767,25,"""POPLATEK MESICNE""",950326,1007289
1723,608,32,"""POPLATEK MESICNE""",950327,1007289
1724,1757,75,"""POPLATEK MESICNE""",950327,1007289
1725,6609,16,"""POPLATEK MESICNE""",950327,1007289
1726,870,70,"""POPLATEK MESICNE""",950327,1007289
1727,227,27,"""POPLATEK MESICNE""",950328,1007289
1728,568,18,"""POPLATEK MESICNE""",950328,1007289
1729,1254,74,"""POPLATEK MESICNE""",950328,1007289
1730,1540,1,"""POPLATEK MESICNE""",950329,1007289
1731,1692,56,"""POPLATEK MESICNE""",950329,1007266
1732,1249,67,"""POPLATEK MESICNE""",950330,1007289
1733,95,1,"""POPLATEK MESICNE""",950330,1007289
1734,1561,66,"""POPLATEK MESICNE""",950401,1007289
1735,2540,54,"""POPLATEK MESICNE""",950401,1007289
1736,248,1,"""POPLATEK MESICNE""",950402,1007289
1737,9493,64,"""POPLATEK MESICNE""",950402,1007289
1738,5126,58,"""POPLATEK MESICNE""",950403,1007289
1739,231,22,"""POPLATEK MESICNE""",950403,1007289
1740,2203,47,"""POPLATEK MESICNE""",950404,1007289
1741,6910,76,"""POPLATEK MESICNE""",950404,1007289
1742,1986,46,"""POPLATEK MESICNE""",950404,1007289
1743,2839,70,"""POPLATEK MESICNE""",950404,1007289
1744,1479,54,"""POPLATEK MESICNE""",950404,1007289
1745,3147,54,"""POPLATEK MESICNE""",950405,1007289
1746,6289,64,"""POPLATEK MESICNE""",950405,1007289
1747,1590,77,"""POPLATEK MESICNE""",950407,1007289
1748,7418,21,"""POPLATEK MESICNE""",950407,1007289
1749,19,21,"""POPLATEK MESICNE""",950407,1007289
1750,842,62,"""POPLATEK MESICNE""",950407,1007289
1751,1821,70,"""POPLATEK MESICNE""",950407,1007289
1752,206,61,"""POPLATEK MESICNE""",950408,1007289
1753,3109,18,"""POPLATEK MESICNE""",950408,1007289
1754,7815,19,"""POPLATEK TYDNE""",950409,1007289
1755,7136,12,"""POPLATEK TYDNE""",950409,1007289
1756,1228,62,"""POPLATEK MESICNE""",950409,1007289
1757,893,53,"""POPLATEK MESICNE""",950412,1007289
1758,3702,53,"""POPLATEK MESICNE""",950413,1007289
1759,4852,47,"""POPLATEK MESICNE""",950413,1007289
1760,2750,13,"""POPLATEK MESICNE""",950413,1007289
1761,1046,1,"""POPLATEK MESICNE""",950414,1007289
1762,3729,31,"""POPLATEK MESICNE""",950414,1007289
1763,1862,19,"""POPLATEK TYDNE""",950415,1007289
1764,1309,1,"""POPLATEK MESICNE""",950415,1007289
1765,1315,13,"""POPLATEK MESICNE""",950417,1007289
1766,3321,17,"""POPLATEK MESICNE""",950418,1007289
1767,3231,73,"""POPLATEK MESICNE""",950418,1007289
1768,5724,14,"""POPLATEK PO OBRATU""",950419,1007289
1769,3823,74,"""POPLATEK MESICNE""",950419,1007280
1770,2726,18,"""POPLATEK MESICNE""",950420,1007289
1771,1038,64,"""POPLATEK MESICNE""",950420,1007289
1772,7861,34,"""POPLATEK MESICNE""",950422,1007289
1773,819,20,"""POPLATEK MESICNE""",950422,1007289
1774,455,54,"""POPLATEK MESICNE""",950423,1007289
1775,3930,37,"""POPLATEK MESICNE""",950425,1007289
1776,4423,39,"""POPLATEK MESICNE""",950426,1007289
1777,267,38,"""POPLATEK MESICNE""",950426,1007289
1778,922,61,"""POPLATEK MESICNE""",950427,1007289
1779,3735,1,"""POPLATEK MESICNE""",950427,1007289
1780,3449,1,"""POPLATEK MESICNE""",950427,1007289
1781,2751,31,"""POPLATEK MESICNE""",950428,1007289
1782,404,41,"""POPLATEK MESICNE""",950428,1007289
1783,2547,74,"""POPLATEK MESICNE""",950428,1007289
1784,1248,22,"""POPLATEK MESICNE""",950429,1007289
1785,2331,8,"""POPLATEK MESICNE""",950429,1007289
1786,1010,61,"""POPLATEK MESICNE""",950501,1007289
1787,54,4,"""POPLATEK MESICNE""",950502,1007289
1788,2364,33,"""POPLATEK MESICNE""",950503,1007289
1789,1280,70,"""POPLATEK MESICNE""",950503,1007289
1790,2931,36,"""POPLATEK MESICNE""",950504,1007289
1791,10351,23,"""POPLATEK MESICNE""",950504,1007289
1792,3936,39,"""POPLATEK MESICNE""",950504,1007289
1793,5194,1,"""POPLATEK PO OBRATU""",950505,1007289
1794,3464,25,"""POPLATEK MESICNE""",950505,1007289
1795,533,40,"""POPLATEK MESICNE""",950507,1007289
1796,3940,35,"""POPLATEK TYDNE""",950507,1007289
1797,4538,70,"""POPLATEK MESICNE""",950507,1007175
1798,454,7,"""POPLATEK MESICNE""",950507,1007289
1799,1183,12,"""POPLATEK MESICNE""",950508,1007289
1800,2323,72,"""POPLATEK MESICNE""",950508,1007289
1801,463,51,"""POPLATEK MESICNE""",950508,1007289
1802,285,17,"""POPLATEK MESICNE""",950508,1007289
1803,4105,58,"""POPLATEK MESICNE""",950508,1007289
1804,2525,45,"""POPLATEK MESICNE""",950508,1007289
1805,6434,1,"""POPLATEK MESICNE""",950508,1007289
1806,2919,77,"""POPLATEK MESICNE""",950510,1007289
1807,1741,21,"""POPLATEK MESICNE""",950510,1007289
1808,746,75,"""POPLATEK MESICNE""",950510,1007289
1809,256,37,"""POPLATEK MESICNE""",950514,1007289
1810,3845,48,"""POPLATEK MESICNE""",950514,1007289
1811,4014,56,"""POPLATEK PO OBRATU""",950515,1007289
1812,2178,64,"""POPLATEK MESICNE""",950515,1007289
1813,2935,68,"""POPLATEK MESICNE""",950515,1007289
1814,544,32,"""POPLATEK MESICNE""",950515,1007289
1815,1720,35,"""POPLATEK MESICNE""",950516,986965
1816,875,63,"""POPLATEK MESICNE""",950517,1007289
1817,733,49,"""POPLATEK TYDNE""",950517,1007289
1818,3251,59,"""POPLATEK MESICNE""",950518,1007289
1819,5358,4,"""POPLATEK MESICNE""",950518,1007289
1820,2521,63,"""POPLATEK MESICNE""",950519,1007289
1821,10963,16,"""POPLATEK MESICNE""",950520,1007289
1822,57,1,"""POPLATEK MESICNE""",950521,1007289
1823,4589,4,"""POPLATEK MESICNE""",950522,1007289
1824,490,45,"""POPLATEK MESICNE""",950523,1007289
1825,3386,2,"""POPLATEK MESICNE""",950523,1007289
1826,8998,61,"""POPLATEK MESICNE""",950524,1007262
1827,11349,1,"""POPLATEK TYDNE""",950526,1007289
1828,2969,29,"""POPLATEK MESICNE""",950526,1007264
1829,1530,70,"""POPLATEK MESICNE""",950527,1007289
1830,1642,64,"""POPLATEK MESICNE""",950527,1007289
1831,6358,3,"""POPLATEK MESICNE""",950527,1007289
1832,10001,24,"""POPLATEK MESICNE""",950528,1007289
1833,3186,10,"""POPLATEK MESICNE""",950528,1007289
1834,1059,8,"""POPLATEK MESICNE""",950530,1007289
1835,3624,32,"""POPLATEK TYDNE""",950530,1007289
1836,1974,42,"""POPLATEK MESICNE""",950601,1007170
1837,2559,32,"""POPLATEK MESICNE""",950601,1007289
1838,11069,37,"""POPLATEK MESICNE""",950602,1007289
1839,3874,51,"""POPLATEK MESICNE""",950602,1007289
1840,3520,72,"""POPLATEK MESICNE""",950604,1007289
1841,2018,42,"""POPLATEK MESICNE""",950604,1007289
1842,2877,37,"""POPLATEK MESICNE""",950604,1007289
1843,2642,68,"""POPLATEK MESICNE""",950605,1007289
1844,553,26,"""POPLATEK MESICNE""",950606,1007289
1845,1092,41,"""POPLATEK MESICNE""",950606,1007289
1846,471,47,"""POPLATEK MESICNE""",950607,1007289
1847,53,77,"""POPLATEK MESICNE""",950607,1007289
1848,1413,65,"""POPLATEK MESICNE""",950607,1007289
1849,5774,1,"""POPLATEK MESICNE""",950608,1007289
1850,3392,1,"""POPLATEK MESICNE""",950608,1007289
1851,1465,30,"""POPLATEK MESICNE""",950608,1007289
1852,1420,68,"""POPLATEK MESICNE""",950608,1007289
1853,1620,17,"""POPLATEK MESICNE""",950608,1007289
1854,4121,54,"""POPLATEK MESICNE""",950608,1007289
1855,754,1,"""POPLATEK MESICNE""",950608,1007289
1856,3045,1,"""POPLATEK MESICNE""",950608,1007289
1857,3453,13,"""POPLATEK MESICNE""",950608,1007289
1858,1696,43,"""POPLATEK MESICNE""",950609,1007289
1859,2139,8,"""POPLATEK MESICNE""",950609,1007289
1860,1793,56,"""POPLATEK MESICNE""",950610,1007289
1861,3725,33,"""POPLATEK MESICNE""",950611,1007289
1862,896,3,"""POPLATEK MESICNE""",950611,1007289
1863,3252,12,"""POPLATEK MESICNE""",950612,1007289
1864,808,69,"""POPLATEK MESICNE""",950613,1007289
1865,3601,54,"""POPLATEK MESICNE""",950613,1007289
1866,131,52,"""POPLATEK MESICNE""",950613,1007289
1867,3124,6,"""POPLATEK MESICNE""",950613,1007289
1868,7618,72,"""POPLATEK TYDNE""",950613,1007289
1869,807,76,"""POPLATEK TYDNE""",950613,1007289
1870,3847,33,"""POPLATEK MESICNE""",950613,1007289
1871,223,39,"""POPLATEK MESICNE""",950613,1007289
1872,2328,35,"""POPLATEK MESICNE""",950614,1007289
1873,1519,9,"""POPLATEK MESICNE""",950614,1007289
1874,10019,8,"""POPLATEK MESICNE""",950615,1007270
1875,458,7,"""POPLATEK MESICNE""",950616,1007289
1876,120,65,"""POPLATEK TYDNE""",950616,1007289
1877,1846,6,"""POPLATEK MESICNE""",950617,1007289
1878,2096,32,"""POPLATEK MESICNE""",950617,1007289
1879,2297,46,"""POPLATEK MESICNE""",950618,1007289
1880,7184,5,"""POPLATEK MESICNE""",950619,1007289
1881,2781,16,"""POPLATEK MESICNE""",950620,1007289
1882,1031,74,"""POPLATEK MESICNE""",950620,1007289
1883,3810,43,"""POPLATEK MESICNE""",950622,1007289
1884,1151,40,"""POPLATEK MESICNE""",950623,1007289
1885,1728,74,"""POPLATEK MESICNE""",950623,1007289
1886,9235,37,"""POPLATEK MESICNE""",950624,1007289
1887,3363,30,"""POPLATEK MESICNE""",950624,1007289
1888,3436,5,"""POPLATEK MESICNE""",950624,1007289
1889,2533,49,"""POPLATEK MESICNE""",950627,1007289
1890,99,1,"""POPLATEK MESICNE""",950627,1007188
1891,638,65,"""POPLATEK MESICNE""",950628,1007289
1892,2292,41,"""POPLATEK MESICNE""",950629,1007289
1893,1725,72,"""POPLATEK PO OBRATU""",950703,1007289
1894,3410,39,"""POPLATEK MESICNE""",950703,1007289
1895,1597,68,"""POPLATEK MESICNE""",950704,1007289
1896,2041,48,"""POPLATEK MESICNE""",950705,1007289
1897,5742,74,"""POPLATEK PO OBRATU""",950705,1007289
1898,4415,73,"""POPLATEK MESICNE""",950705,1007289
1899,4330,47,"""POPLATEK MESICNE""",950705,1007289
1900,3458,63,"""POPLATEK MESICNE""",950707,1007289
1901,3330,76,"""POPLATEK MESICNE""",950708,1007289
1902,6649,1,"""POPLATEK MESICNE""",950708,1007289
1903,3779,74,"""POPLATEK MESICNE""",950708,1007289
1904,1103,66,"""POPLATEK MESICNE""",950709,1007289
1905,731,5,"""POPLATEK MESICNE""",950711,1007289
1906,2307,60,"""POPLATEK MESICNE""",950712,1007289
1907,3474,23,"""POPLATEK MESICNE""",950712,1007289
1908,625,70,"""POPLATEK MESICNE""",950712,1007289
1909,1075,35,"""POPLATEK MESICNE""",950713,1007289
1910,2281,1,"""POPLATEK MESICNE""",950713,1007289
1911,3895,27,"""POPLATEK MESICNE""",950714,1007289
1912,5263,64,"""POPLATEK MESICNE""",950714,1007289
1913,5794,70,"""POPLATEK MESICNE""",950714,1007289
1914,1220,1,"""POPLATEK MESICNE""",950715,1007289
1915,1568,23,"""POPLATEK MESICNE""",950715,1007289
1916,1344,12,"""POPLATEK PO OBRATU""",950716,1007275
1917,8547,14,"""POPLATEK TYDNE""",950717,1007289
1918,1135,1,"""POPLATEK MESICNE""",950717,1007289
1919,4263,5,"""POPLATEK MESICNE""",950717,1007271
1920,3532,73,"""POPLATEK MESICNE""",950718,1007289
1921,1251,34,"""POPLATEK TYDNE""",950718,1007289
1922,1936,70,"""POPLATEK MESICNE""",950718,1007289
1923,2244,46,"""POPLATEK MESICNE""",950719,1007289
1924,2310,15,"""POPLATEK MESICNE""",950719,1007289
1925,1994,42,"""POPLATEK MESICNE""",950719,1007289
1926,720,54,"""POPLATEK MESICNE""",950720,1007289
1927,1472,2,"""POPLATEK MESICNE""",950720,1007289
1928,2144,55,"""POPLATEK PO OBRATU""",950721,1007289
1929,953,14,"""POPLATEK MESICNE""",950722,1007289
1930,4081,11,"""POPLATEK MESICNE""",950722,1007289
1931,10018,8,"""POPLATEK MESICNE""",950723,1007289
1932,2553,41,"""POPLATEK MESICNE""",950724,1007289
1933,2520,18,"""POPLATEK MESICNE""",950725,1007289
1934,1252,13,"""POPLATEK TYDNE""",950726,1007289
1935,3357,54,"""POPLATEK MESICNE""",950726,1007289
1936,6985,38,"""POPLATEK MESICNE""",950727,1007289
1937,2957,25,"""POPLATEK MESICNE""",950728,1007289
1938,4948,43,"""POPLATEK MESICNE""",950729,1007289
1939,1803,24,"""POPLATEK MESICNE""",950729,1007289
1940,2577,7,"""POPLATEK MESICNE""",950730,1007289
1941,1009,1,"""POPLATEK TYDNE""",950801,1007289
1942,2265,65,"""POPLATEK MESICNE""",950803,1007289
1943,675,58,"""POPLATEK MESICNE""",950803,1007289
1944,5033,54,"""POPLATEK MESICNE""",950803,1007289
1945,1971,41,"""POPLATEK MESICNE""",950804,1007289
1946,2830,20,"""POPLATEK MESICNE""",950804,1007289
1947,1927,42,"""POPLATEK MESICNE""",950804,1007289
1948,5118,72,"""POPLATEK MESICNE""",950805,1007289
1949,3203,23,"""POPLATEK MESICNE""",950807,1007289
1950,3270,30,"""POPLATEK MESICNE""",950808,1007289
1951,1520,48,"""POPLATEK MESICNE""",950808,1007289
1952,4681,70,"""POPLATEK MESICNE""",950808,1007289
1953,3902,1,"""POPLATEK MESICNE""",950808,1007289
1954,8327,1,"""POPLATEK TYDNE""",950808,1007289
1955,1203,72,"""POPLATEK MESICNE""",950809,1007289
1956,2608,19,"""POPLATEK MESICNE""",950809,1007289
1957,2206,45,"""POPLATEK MESICNE""",950810,1007289
1958,3216,3,"""POPLATEK MESICNE""",950811,1007289
1959,1122,13,"""POPLATEK MESICNE""",950812,1007289
1960,786,53,"""POPLATEK MESICNE""",950812,1007289
1961,3631,1,"""POPLATEK MESICNE""",950813,1007289
1962,2514,16,"""POPLATEK MESICNE""",950813,1007289
1963,75,1,"""POPLATEK MESICNE""",950813,1007289
1964,3679,64,"""POPLATEK MESICNE""",950815,1007289
1965,2562,35,"""POPLATEK MESICNE""",950815,1007289
1966,2280,68,"""POPLATEK MESICNE""",950817,1007289
1967,3896,45,"""POPLATEK MESICNE""",950817,1007289
1968,11138,70,"""POPLATEK TYDNE""",950818,1007289
1969,5213,1,"""POPLATEK MESICNE""",950818,1007289
1970,531,31,"""POPLATEK MESICNE""",950818,1007289
1971,6856,43,"""POPLATEK MESICNE""",950819,1007289
1972,5024,70,"""POPLATEK MESICNE""",950820,1007289
1973,560,36,"""POPLATEK MESICNE""",950820,1007289
1974,11382,74,"""POPLATEK MESICNE""",950820,1007289
1975,2855,27,"""POPLATEK MESICNE""",950821,1007289
1976,2858,56,"""POPLATEK MESICNE""",950822,1007289
1977,3763,55,"""POPLATEK MESICNE""",950823,1007289
1978,995,64,"""POPLATEK MESICNE""",950823,1007289
1979,3315,23,"""POPLATEK MESICNE""",950824,1007289
1980,3582,19,"""POPLATEK MESICNE""",950826,1007289
1981,420,75,"""POPLATEK MESICNE""",950826,1007289
1982,937,43,"""POPLATEK MESICNE""",950826,1007289
1983,4258,51,"""POPLATEK MESICNE""",950826,1007188
1984,5066,13,"""POPLATEK TYDNE""",950827,1007289
1985,2236,73,"""POPLATEK MESICNE""",950827,1007188
1986,3995,12,"""POPLATEK MESICNE""",950827,1007289
1987,894,46,"""POPLATEK MESICNE""",950827,1007289
1988,418,36,"""POPLATEK MESICNE""",950827,1007289
1989,3254,36,"""POPLATEK MESICNE""",950827,1007289
1990,32,5,"""POPLATEK MESICNE""",950828,1007289
1991,213,73,"""POPLATEK MESICNE""",950829,1007289
1992,2833,64,"""POPLATEK MESICNE""",950830,1007289
